id, timestamp
204403,09-09-2022 11:59:18,0
204404,09-09-2022 12:00:46,0
204501,09-09-2022 12:35:53,0
204502,09-09-2022 12:36:27,0
204503,09-09-2022 12:38:44,0
204504,09-09-2022 12:39:44,0
204601,09-09-2022 13:22:24,0
204602,09-09-2022 13:23:53,0
204603,09-09-2022 13:25:38,0
204604,09-09-2022 13:27:06,0
204701,09-09-2022 13:30:17,0
204702,09-09-2022 13:31:51,0
204703,09-09-2022 13:33:20,0
204704,09-09-2022 13:34:58,0
204801,09-09-2022 13:38:29,0
204802,09-09-2022 13:40:07,0
204803,09-09-2022 13:41:45,0
204804,09-09-2022 13:43:12,0
204901,09-09-2022 13:50:39,0
204902,09-09-2022 13:52:11,0
204903,09-09-2022 13:53:52,0
204904,09-09-2022 13:55:26,0
205001,09-09-2022 14:02:16,0
205002,09-09-2022 14:03:42,0
205003,09-09-2022 14:05:16,0
205004,09-09-2022 14:07:10,0
205101,09-09-2022 14:12:00,0
205102,09-09-2022 14:12:11,0
205103,09-09-2022 14:17:29,0
205104,09-09-2022 14:17:44,0
205201,09-09-2022 14:18:43,0
205202,09-09-2022 14:20:19,0
205203,09-09-2022 14:22:13,0
205204,09-09-2022 14:23:37,0
205301,09-09-2022 14:27:01,0
205302,09-09-2022 14:28:46,0
205303,09-09-2022 14:30:15,0
205304,09-09-2022 14:32:56,0
205401,09-09-2022 14:35:34,0
205402,09-09-2022 14:37:17,0
205403,09-09-2022 14:38:50,0
205404,09-09-2022 14:40:31,0
205501,09-09-2022 14:43:19,0
205502,09-09-2022 14:44:59,0
205503,09-09-2022 14:46:44,0
205504,09-09-2022 14:48:10,0
205601,09-09-2022 14:51:10,0
205602,09-09-2022 14:52:47,0
205603,09-09-2022 14:54:27,0
205604,09-09-2022 14:56:04,0
205701,09-09-2022 15:02:25,0
205702,09-09-2022 15:04:15,0
205703,09-09-2022 15:05:41,0
205704,09-09-2022 15:15:11,0
205801,09-09-2022 15:15:36,0
205802,09-09-2022 15:15:50,0
205803,09-09-2022 15:15:52,0
205804,09-09-2022 15:16:08,0
205901,09-09-2022 15:19:05,0
205902,09-09-2022 15:20:38,0
205903,09-09-2022 15:22:27,0
205904,09-09-2022 15:23:48,0
206001,09-09-2022 16:21:53,0
206002,09-09-2022 16:23:32,0
206004,09-09-2022 16:26:23,0
206101,12-09-2022 10:40:13,0
206102,12-09-2022 10:43:56,0
206103,12-09-2022 10:44:20,0
206104,12-09-2022 10:45:05,0
206201,12-09-2022 10:48:29,0
206202,12-09-2022 10:49:52,0
206203,12-09-2022 10:51:09,0
206204,12-09-2022 10:55:23,0
206301,12-09-2022 10:57:00,0
206302,12-09-2022 10:58:43,0
206303,12-09-2022 11:00:42,0
206304,12-09-2022 11:02:11,0
206401,12-09-2022 11:05:46,0
206402,12-09-2022 11:08:13,0
206403,12-09-2022 11:09:27,0
206404,12-09-2022 11:11:06,0
206501,12-09-2022 11:14:44,0
206502,12-09-2022 11:16:24,0
206503,12-09-2022 11:17:58,0
206504,12-09-2022 11:18:58,0
206601,12-09-2022 11:22:02,0
206602,12-09-2022 11:23:52,0
206603,12-09-2022 11:25:34,0
206604,12-09-2022 11:26:52,0
206701,12-09-2022 11:29:58,0
206702,12-09-2022 11:32:02,0
206703,12-09-2022 11:33:10,0
206704,12-09-2022 11:34:47,0
206801,12-09-2022 11:38:11,0
206802,12-09-2022 11:39:48,0
206803,12-09-2022 11:41:49,0
206804,12-09-2022 11:42:51,0
206901,12-09-2022 11:45:51,0
206902,12-09-2022 11:47:50,0
206903,12-09-2022 11:49:11,0
206904,12-09-2022 11:50:36,0
207001,12-09-2022 11:53:53,0
207002,12-09-2022 11:55:49,0
207003,12-09-2022 11:57:08,0
207004,12-09-2022 11:58:39,0
207101,12-09-2022 12:02:05,0
207102,12-09-2022 12:05:01,0
207103,12-09-2022 12:05:21,0
207104,12-09-2022 12:06:58,0
207201,12-09-2022 12:10:05,0
207202,12-09-2022 12:11:42,0
207203,12-09-2022 12:13:53,0
207204,12-09-2022 12:14:56,0
207301,12-09-2022 12:18:10,0
207302,12-09-2022 12:19:50,0
207303,12-09-2022 12:21:35,0
207304,12-09-2022 12:23:01,0
207401,12-09-2022 12:27:57,0
207402,12-09-2022 12:29:54,0
207403,12-09-2022 12:31:18,0
207404,12-09-2022 12:33:31,0
207501,12-09-2022 12:35:41,0
207502,12-09-2022 12:39:07,0
207503,12-09-2022 12:39:10,0
207504,12-09-2022 12:40:51,0
207601,12-09-2022 12:44:09,0
207602,12-09-2022 12:45:30,0
207603,12-09-2022 12:47:18,0
207604,12-09-2022 12:49:02,0
207701,12-09-2022 12:51:58,0
207702,12-09-2022 12:53:34,0
207703,12-09-2022 12:55:10,0
207704,12-09-2022 12:56:53,0
207801,12-09-2022 13:00:04,0
207802,12-09-2022 13:02:05,0
207803,12-09-2022 13:03:13,0
207804,12-09-2022 13:04:43,0
207901,12-09-2022 13:07:57,0
207902,12-09-2022 13:09:34,0
207903,12-09-2022 13:11:06,0
207904,12-09-2022 13:37:38,0
208001,12-09-2022 13:39:40,0
208002,12-09-2022 13:41:12,0
208003,12-09-2022 13:42:53,0
208004,12-09-2022 13:44:35,0
208101,12-09-2022 13:47:59,0
208102,12-09-2022 13:49:54,0
208103,12-09-2022 13:51:24,0
208104,12-09-2022 13:52:38,0
208201,12-09-2022 13:56:10,0
208202,12-09-2022 13:57:28,0
208203,12-09-2022 13:59:12,0
208204,12-09-2022 14:00:34,0
208301,12-09-2022 14:03:57,0
208302,12-09-2022 14:05:44,0
208303,12-09-2022 14:07:21,0
208304,12-09-2022 14:08:45,0
208401,12-09-2022 14:15:07,0
208402,12-09-2022 14:17:03,0
208403,12-09-2022 14:18:33,0
208404,12-09-2022 14:20:33,0
208501,12-09-2022 14:23:56,0
208502,12-09-2022 14:25:19,0
208503,12-09-2022 14:27:01,0
208504,12-09-2022 14:28:38,0
208601,12-09-2022 14:33:02,0
208602,12-09-2022 14:34:24,0
208603,12-09-2022 14:37:04,0
208604,12-09-2022 14:37:22,0
208701,12-09-2022 14:44:58,0
208702,12-09-2022 14:46:32,0
208703,12-09-2022 14:48:00,0
208704,12-09-2022 14:49:41,0
208801,12-09-2022 14:53:12,0
208802,12-09-2022 14:55:07,0
208803,12-09-2022 14:56:23,0
208804,12-09-2022 14:57:55,0
208901,12-09-2022 15:02:26,0
208902,12-09-2022 15:03:48,0
208903,12-09-2022 15:06:50,0
208904,12-09-2022 15:13:15,0
209001,12-09-2022 15:13:16,0
209002,12-09-2022 15:13:17,0
209003,12-09-2022 15:14:42,0
209004,12-09-2022 15:16:11,0
209101,12-09-2022 15:20:09,0
209102,12-09-2022 15:20:57,0
209103,12-09-2022 15:22:52,0
209104,12-09-2022 15:24:21,0
209201,12-09-2022 15:28:23,0
209202,12-09-2022 15:29:16,0
209203,12-09-2022 15:30:50,0
209204,12-09-2022 15:32:35,0
209301,12-09-2022 15:35:25,0
209302,12-09-2022 15:37:12,0
209303,12-09-2022 15:39:03,0
209304,12-09-2022 15:40:18,0
209401,12-09-2022 15:43:14,0
209402,12-09-2022 15:44:45,0
209403,12-09-2022 15:46:40,0
209404,12-09-2022 15:48:13,0
209501,27-09-2022 11:42:20,0
209502,27-09-2022 11:43:33,0
209503,27-09-2022 11:43:53,0
209504,27-09-2022 11:45:12,0
209601,27-09-2022 11:49:13,0
209602,27-09-2022 11:50:15,0
209603,27-09-2022 11:51:55,0
209604,27-09-2022 11:53:32,0
209701,27-09-2022 12:00:13,0
209702,27-09-2022 12:01:41,0
209703,27-09-2022 12:03:37,0
209704,27-09-2022 12:05:12,0
209801,27-09-2022 12:58:55,0
209802,27-09-2022 12:59:36,0
209803,27-09-2022 13:01:25,0
209804,27-09-2022 13:03:02,0
209901,27-09-2022 13:05:58,0
209902,27-09-2022 13:07:48,0
209903,27-09-2022 13:09:26,0
209904,27-09-2022 13:11:28,0
210001,27-09-2022 13:16:02,0
210002,27-09-2022 13:17:42,0
210003,27-09-2022 13:19:13,0
210004,27-09-2022 13:20:59,0
210101,27-09-2022 13:24:08,0
210102,27-09-2022 13:25:45,0
210103,27-09-2022 13:27:39,0
210104,27-09-2022 13:28:50,0
210201,27-09-2022 13:32:01,0
210202,27-09-2022 13:33:37,0
210203,27-09-2022 13:35:16,0
210204,27-09-2022 13:37:18,0
210301,27-09-2022 13:40:37,0
210302,27-09-2022 13:42:26,0
210303,27-09-2022 13:43:37,0
210304,27-09-2022 13:45:11,0
210401,27-09-2022 13:51:52,0
210402,27-09-2022 13:53:34,0
210403,27-09-2022 13:55:21,0
210404,27-09-2022 14:01:54,0
210501,27-09-2022 14:02:00,0
210502,27-09-2022 14:04:35,0
210503,27-09-2022 14:04:59,0
210504,27-09-2022 14:06:15,0
210601,27-09-2022 14:10:02,0
210602,27-09-2022 14:11:48,0
210603,27-09-2022 14:13:42,0
210604,27-09-2022 14:14:58,0
210701,27-09-2022 14:18:30,0
210702,27-09-2022 14:20:54,0
210703,27-09-2022 14:22:01,0
210704,27-09-2022 14:23:13,0
210801,27-09-2022 14:26:39,0
210802,27-09-2022 14:28:56,0
210803,27-09-2022 14:31:24,0
210804,27-09-2022 14:43:22,0
210901,27-09-2022 14:46:15,0
210902,27-09-2022 14:47:03,0
210903,27-09-2022 14:48:45,0
210904,27-09-2022 14:50:13,0
211001,27-09-2022 15:01:28,0
211002,27-09-2022 15:02:44,0
211003,27-09-2022 15:04:30,0
211004,27-09-2022 15:06:05,0
211101,27-09-2022 15:58:03,0
211102,27-09-2022 16:00:20,0
211103,27-09-2022 16:01:16,0
211104,27-09-2022 16:03:09,0
211201,27-09-2022 16:06:51,0
211202,27-09-2022 16:07:59,0
211203,27-09-2022 16:09:53,0
211204,27-09-2022 16:10:09,0
211301,27-09-2022 16:21:32,0
211302,27-09-2022 16:21:56,0
211303,27-09-2022 16:21:57,0
211304,27-09-2022 16:23:01,0
211401,27-09-2022 16:43:30,0
211402,27-09-2022 16:45:06,0
211403,27-09-2022 16:46:40,0
211404,27-09-2022 16:48:23,0
211501,27-09-2022 16:56:01,0
211502,27-09-2022 16:57:03,0
211503,27-09-2022 16:57:49,0
211504,27-09-2022 16:59:23,0
211601,27-09-2022 17:02:22,0
211602,27-09-2022 17:04:19,0
211603,27-09-2022 17:06:19,0
211604,27-09-2022 17:07:08,0
211701,07-10-2022 11:14:26,0
211702,07-10-2022 11:15:56,0
211703,07-10-2022 11:17:24,0
211704,07-10-2022 11:19:13,0
211801,07-10-2022 11:22:26,0
211802,07-10-2022 11:24:23,0
211803,07-10-2022 11:25:42,0
211804,07-10-2022 11:27:13,0
211901,07-10-2022 11:30:25,0
211902,07-10-2022 11:31:56,0
211903,07-10-2022 11:33:32,0
211904,07-10-2022 11:35:10,0
212001,07-10-2022 11:38:06,0
212002,07-10-2022 11:39:57,0
212003,07-10-2022 11:41:42,0
212004,07-10-2022 11:43:10,0
212101,07-10-2022 11:46:24,0
212102,07-10-2022 11:48:55,0
212103,07-10-2022 11:49:51,0
212104,07-10-2022 11:51:07,0
212201,07-10-2022 11:54:15,0
212202,07-10-2022 11:55:57,0
212203,07-10-2022 11:57:42,0
212204,07-10-2022 11:59:12,0
212301,07-10-2022 12:03:04,0
212302,07-10-2022 12:04:00,0
212303,07-10-2022 12:05:27,0
212304,07-10-2022 12:07:03,0
212401,07-10-2022 12:10:20,0
212402,07-10-2022 12:11:46,0
212403,07-10-2022 12:13:21,0
212404,07-10-2022 12:15:01,0
212501,07-10-2022 12:18:53,0
212502,07-10-2022 12:20:34,0
212503,07-10-2022 12:21:58,0
212504,07-10-2022 12:23:49,0
212601,07-10-2022 12:26:58,0
212602,07-10-2022 12:28:41,0
212603,07-10-2022 12:30:09,0
212604,07-10-2022 12:31:56,0
212701,07-10-2022 12:34:56,0
212702,07-10-2022 12:36:43,0
212703,07-10-2022 12:38:07,0
212704,07-10-2022 12:39:52,0
212801,07-10-2022 12:42:52,0
212802,07-10-2022 12:44:50,0
212803,07-10-2022 12:46:06,0
212804,07-10-2022 12:51:40,0
212901,07-10-2022 12:51:50,0
212902,07-10-2022 12:52:49,0
212903,07-10-2022 12:54:46,0
212904,07-10-2022 12:56:02,0
213001,07-10-2022 13:01:44,0
213002,07-10-2022 13:03:56,0
213003,07-10-2022 13:05:07,0
213004,07-10-2022 13:06:45,0
213101,07-10-2022 13:09:56,0
213102,07-10-2022 13:11:34,0
213103,07-10-2022 13:13:10,0
213104,07-10-2022 13:16:08,0
213201,07-10-2022 13:19:26,0
213202,07-10-2022 13:20:51,0
213203,07-10-2022 13:22:37,0
213204,07-10-2022 13:24:16,0
213301,07-10-2022 13:30:38,0
213302,07-10-2022 13:32:09,0
213303,07-10-2022 13:33:46,0
213304,07-10-2022 13:35:20,0
213401,07-10-2022 13:38:39,0
213402,07-10-2022 13:40:25,0
213403,07-10-2022 13:41:40,0
213404,07-10-2022 13:57:22,0
213501,07-10-2022 13:58:12,0
213502,07-10-2022 14:00:04,0
213503,07-10-2022 14:01:26,0
213504,07-10-2022 14:03:14,0
213601,07-10-2022 14:06:45,0
213602,07-10-2022 14:08:31,0
213603,07-10-2022 14:10:23,0
213604,07-10-2022 14:11:51,0
213701,07-10-2022 14:15:11,0
213702,07-10-2022 14:16:29,0
213703,07-10-2022 14:18:07,0
213704,07-10-2022 14:19:41,0
213801,07-10-2022 14:23:02,0
213802,07-10-2022 14:25:17,0
213803,07-10-2022 14:25:58,0
213804,07-10-2022 14:31:12,0
213901,07-10-2022 14:31:28,0
213902,07-10-2022 14:32:55,0
213903,07-10-2022 14:41:58,0
213904,07-10-2022 14:42:57,0
214001,07-10-2022 14:47:08,0
214002,07-10-2022 14:48:16,0
214003,07-10-2022 14:50:12,0
214004,07-10-2022 14:53:04,0
214101,07-10-2022 14:57:00,0
214102,07-10-2022 14:58:17,0
214103,07-10-2022 15:00:03,0
214104,07-10-2022 15:05:30,0
214201,07-10-2022 15:06:58,0
214202,07-10-2022 15:08:38,0
214203,07-10-2022 15:09:57,0
214204,07-10-2022 15:12:32,0
214301,07-10-2022 15:16:09,0
214302,07-10-2022 15:17:26,0
214303,07-10-2022 15:18:46,0
214304,07-10-2022 15:20:27,0
214401,07-10-2022 15:25:51,0
214402,07-10-2022 15:27:11,0
214403,07-10-2022 15:31:28,0
214404,07-10-2022 15:31:29,0
214501,07-10-2022 15:33:55,0
214502,07-10-2022 15:35:07,0
214503,07-10-2022 15:36:56,0
214504,07-10-2022 15:38:28,0
214601,07-10-2022 15:41:23,0
214602,07-10-2022 15:43:17,0
214603,07-10-2022 15:45:30,0
214604,07-10-2022 15:46:00,0
214701,10-10-2022 09:48:56,0
214702,10-10-2022 09:50:49,0
214703,10-10-2022 09:52:12,0
214704,10-10-2022 09:53:59,0
214801,10-10-2022 09:56:56,0
214802,10-10-2022 09:58:41,0
214803,10-10-2022 10:01:12,0
214804,10-10-2022 10:02:28,0
214901,10-10-2022 10:15:12,0
214902,10-10-2022 10:17:09,0
214903,10-10-2022 10:18:02,0
214904,10-10-2022 10:20:02,0
215001,10-10-2022 10:53:04,0
215002,10-10-2022 10:54:38,0
215003,10-10-2022 10:56:35,0
215004,10-10-2022 10:57:57,0
215101,10-10-2022 11:08:31,0
215102,10-10-2022 11:11:34,0
215103,10-10-2022 11:12:04,0
215104,10-10-2022 11:14:18,0
215201,10-10-2022 11:19:55,0
215202,10-10-2022 11:21:25,0
215203,10-10-2022 11:22:58,0
215204,10-10-2022 11:24:38,0
215301,10-10-2022 11:28:08,0
215302,10-10-2022 11:29:33,0
215303,10-10-2022 11:31:29,0
215304,10-10-2022 11:32:53,0
215401,10-10-2022 11:36:06,0
215402,10-10-2022 11:38:02,0
215403,10-10-2022 11:39:15,0
215404,10-10-2022 11:44:05,0
215501,10-10-2022 11:44:15,0
215502,10-10-2022 11:45:33,0
215503,10-10-2022 11:47:16,0
215504,10-10-2022 11:48:48,0
215601,10-10-2022 11:52:26,0
215602,10-10-2022 11:54:05,0
215603,10-10-2022 11:55:49,0
215604,10-10-2022 11:57:15,0
215701,10-10-2022 12:00:45,0
215702,10-10-2022 12:02:50,0
215703,10-10-2022 12:03:57,0
215704,10-10-2022 12:05:26,0
215801,10-10-2022 12:55:23,0
215802,10-10-2022 12:57:12,0
215803,10-10-2022 12:58:19,0
215804,10-10-2022 13:00:11,0
215901,10-10-2022 13:03:10,0
215902,10-10-2022 13:05:15,0
215903,10-10-2022 13:06:44,0
215904,10-10-2022 13:08:09,0
216001,10-10-2022 13:11:31,0
216002,10-10-2022 13:13:05,0
216003,10-10-2022 13:14:35,0
216004,10-10-2022 13:16:14,0
216101,10-10-2022 13:19:16,0
216102,10-10-2022 13:21:03,0
216103,10-10-2022 13:22:31,0
216104,10-10-2022 13:24:23,0
216201,10-10-2022 13:27:33,0
216202,10-10-2022 13:29:12,0
216203,10-10-2022 13:30:46,0
216204,10-10-2022 13:32:20,0
216301,10-10-2022 13:35:35,0
216302,10-10-2022 13:36:48,0
216303,10-10-2022 13:38:31,0
216304,10-10-2022 13:40:30,0
216401,10-10-2022 13:43:57,0
216402,10-10-2022 13:45:24,0
216403,10-10-2022 13:46:55,0
216404,10-10-2022 13:48:32,0
216501,10-10-2022 13:51:34,0
216502,10-10-2022 13:53:10,0
216503,10-10-2022 13:54:50,0
216504,10-10-2022 13:56:21,0
216601,10-10-2022 14:02:06,0
216602,10-10-2022 14:02:08,0
216603,10-10-2022 14:03:14,0
216604,10-10-2022 14:04:27,0
216701,10-10-2022 14:07:32,0
216702,10-10-2022 14:09:26,0
216703,10-10-2022 14:10:56,0
216704,10-10-2022 14:12:19,0
216801,10-10-2022 14:15:16,0
216802,10-10-2022 14:16:53,0
216803,10-10-2022 14:18:52,0
216804,10-10-2022 14:20:07,0
216901,10-10-2022 14:24:59,0
216902,10-10-2022 14:26:30,0
216903,10-10-2022 14:27:48,0
216904,10-10-2022 14:29:55,0
217001,10-10-2022 14:32:59,0
217002,10-10-2022 14:34:34,0
217003,10-10-2022 14:36:09,0
217004,10-10-2022 14:37:50,0
217101,10-10-2022 14:41:06,0
217102,10-10-2022 14:42:38,0
217103,10-10-2022 14:44:33,0
217104,10-10-2022 14:46:04,0
217201,10-10-2022 14:49:10,0
217202,10-10-2022 14:50:42,0
217203,10-10-2022 14:52:33,0
217204,10-10-2022 14:53:49,0
217301,10-10-2022 14:58:55,0
217302,10-10-2022 14:58:56,0
217303,10-10-2022 15:00:18,0
217304,10-10-2022 15:01:58,0
217401,10-10-2022 15:05:20,0
217402,10-10-2022 15:06:45,0
217403,10-10-2022 15:08:30,0
217404,10-10-2022 15:09:51,0
217501,10-10-2022 15:13:03,0
217502,10-10-2022 15:14:39,0
217503,10-10-2022 15:16:00,0
217504,10-10-2022 15:17:25,0
217601,10-10-2022 16:14:00,0
217602,10-10-2022 16:14:30,0
217603,10-10-2022 16:16:01,0
217604,10-10-2022 16:17:36,0
217701,10-10-2022 16:20:41,0
217702,10-10-2022 16:22:10,0
217703,10-10-2022 16:23:48,0
217704,10-10-2022 16:25:24,0
217801,10-10-2022 16:28:48,0
217802,10-10-2022 16:31:04,0
217803,10-10-2022 16:31:41,0
217804,10-10-2022 16:33:26,0
217901,10-10-2022 16:36:29,0
217902,10-10-2022 16:38:04,0
217903,10-10-2022 16:40:03,0
217904,10-10-2022 16:41:26,0
218001,10-10-2022 16:44:17,0
218002,10-10-2022 16:46:07,0
218003,10-10-2022 16:47:45,0
218004,10-10-2022 16:49:52,0
218101,10-10-2022 16:52:58,0
218102,10-10-2022 16:54:52,0
218103,10-10-2022 16:56:19,0
218104,10-10-2022 16:57:36,0
218201,10-10-2022 17:01:16,0
218202,10-10-2022 17:02:43,0
218203,10-10-2022 17:04:20,0
218204,10-10-2022 17:06:29,0
218301,11-10-2022 09:12:17,0
218302,11-10-2022 09:13:40,0
218303,11-10-2022 09:15:13,0
218304,11-10-2022 09:16:42,0
218401,11-10-2022 09:19:41,0
218402,11-10-2022 09:21:44,0
218403,11-10-2022 09:23:22,0
218404,11-10-2022 09:24:43,0
218501,11-10-2022 09:27:56,0
218502,11-10-2022 09:29:25,0
218503,11-10-2022 09:31:07,0
218504,11-10-2022 09:32:47,0
218601,11-10-2022 09:35:54,0
218602,11-10-2022 09:37:21,0
218603,11-10-2022 09:39:06,0
218604,11-10-2022 09:40:51,0
218701,11-10-2022 09:44:10,0
218702,11-10-2022 09:45:40,0
218703,11-10-2022 09:47:31,0
218704,11-10-2022 09:48:49,0
218801,11-10-2022 09:53:36,0
218802,11-10-2022 09:53:39,0
218803,11-10-2022 09:55:29,0
218804,11-10-2022 09:56:45,0
218901,11-10-2022 10:00:11,0
218902,11-10-2022 10:01:40,0
218903,11-10-2022 10:03:22,0
218904,11-10-2022 10:04:57,0
219001,11-10-2022 10:08:48,0
219002,11-10-2022 10:09:47,0
219003,11-10-2022 10:11:23,0
219004,11-10-2022 10:12:55,0
219101,11-10-2022 10:17:01,0
219102,11-10-2022 10:17:39,0
219103,11-10-2022 10:19:17,0
219104,11-10-2022 10:20:52,0
219201,11-10-2022 10:24:15,0
219202,11-10-2022 10:25:45,0
219203,11-10-2022 10:27:26,0
219204,11-10-2022 10:28:42,0
219301,11-10-2022 10:32:05,0
219302,11-10-2022 10:33:46,0
219303,11-10-2022 10:35:24,0
219304,11-10-2022 10:37:01,0
219401,11-10-2022 10:41:57,0
219402,11-10-2022 10:42:00,0
219403,11-10-2022 10:44:28,0
219404,11-10-2022 10:44:58,0
219501,11-10-2022 11:10:29,0
219502,11-10-2022 11:11:27,0
